"x","y","color","zone","maize.zone"
6,6,"white","Empty","Empty"
6,5,"white","Empty","Empty"
6,4,"white","Empty","Empty"
6,3,"white","Empty","Empty"
6,2,"white","Empty","Empty"
6,1,"white","Empty","Empty"
6,0,"white","Empty","Empty"
7,119,"white","Empty","Empty"
7,118,"white","Empty","Empty"
7,117,"white","Empty","Empty"
7,116,"white","Empty","Empty"
7,115,"white","Empty","Empty"
7,114,"white","Empty","Empty"
7,113,"white","Empty","Empty"
7,112,"yellow","Natural","No_Yield"
7,111,"yellow","Natural","No_Yield"
7,110,"yellow","Natural","No_Yield"
7,109,"yellow","Natural","No_Yield"
7,108,"yellow","Natural","No_Yield"
7,107,"yellow","Natural","No_Yield"
7,106,"yellow","Natural","No_Yield"
7,105,"yellow","Natural","No_Yield"
7,104,"yellow","Natural","No_Yield"
7,103,"yellow","Natural","No_Yield"
7,102,"yellow","Natural","No_Yield"
7,101,"yellow","Natural","No_Yield"
7,100,"yellow","Natural","No_Yield"
7,99,"yellow","Natural","No_Yield"
7,98,"yellow","Natural","No_Yield"
7,97,"yellow","Natural","No_Yield"
7,96,"yellow","Natural","No_Yield"
7,95,"yellow","Natural","No_Yield"
7,94,"yellow","Natural","No_Yield"
7,93,"yellow","Natural","No_Yield"
7,92,"yellow","Natural","No_Yield"
7,91,"yellow","Natural","No_Yield"
7,90,"yellow","Natural","No_Yield"
7,89,"yellow","Natural","No_Yield"
7,88,"yellow","Natural","No_Yield"
7,87,"yellow","Natural","No_Yield"
7,86,"yellow","Natural","No_Yield"
7,85,"yellow","Natural","No_Yield"
7,84,"yellow","Natural","No_Yield"
7,83,"yellow","Natural","No_Yield"
7,82,"yellow","Natural","No_Yield"
7,81,"yellow","Natural","No_Yield"
7,80,"yellow","Natural","No_Yield"
7,79,"yellow","Natural","No_Yield"
7,78,"yellow","Natural","No_Yield"
7,77,"yellow","Natural","No_Yield"
7,76,"yellow","Natural","No_Yield"
7,75,"white","Empty","Empty"
7,74,"white","Empty","Empty"
7,73,"white","Empty","Empty"
7,72,"white","Empty","Empty"
7,71,"white","Empty","Empty"
7,70,"white","Empty","Empty"
7,69,"white","Empty","Empty"
7,68,"white","Empty","Empty"
7,67,"white","Empty","Empty"
7,66,"white","Empty","Empty"
7,65,"white","Empty","Empty"
7,64,"white","Empty","Empty"
7,63,"white","Empty","Empty"
7,62,"white","Empty","Empty"
7,61,"white","Empty","Empty"
7,60,"white","Empty","Empty"
7,59,"white","Empty","Empty"
7,58,"white","Empty","Empty"
7,57,"white","Empty","Empty"
7,56,"white","Empty","Empty"
7,55,"white","Empty","Empty"
7,54,"white","Empty","Empty"
7,53,"white","Empty","Empty"
7,52,"white","Empty","Empty"
7,51,"white","Empty","Empty"
7,50,"white","Empty","Empty"
7,49,"white","Empty","Empty"
7,48,"white","Empty","Empty"
7,47,"white","Empty","Empty"
7,46,"white","Empty","Empty"
7,45,"white","Empty","Empty"
7,44,"white","Empty","Empty"
7,43,"white","Empty","Empty"
7,42,"white","Empty","Empty"
7,41,"white","Empty","Empty"
7,40,"white","Empty","Empty"
7,39,"white","Empty","Empty"
7,38,"white","Empty","Empty"
7,37,"white","Empty","Empty"
7,36,"white","Empty","Empty"
7,35,"white","Empty","Empty"
7,34,"white","Empty","Empty"
7,33,"white","Empty","Empty"
7,32,"white","Empty","Empty"
7,31,"white","Empty","Empty"
7,30,"white","Empty","Empty"
7,29,"white","Empty","Empty"
7,28,"white","Empty","Empty"
7,27,"white","Empty","Empty"
7,26,"white","Empty","Empty"
7,25,"white","Empty","Empty"
7,24,"white","Empty","Empty"
7,23,"white","Empty","Empty"
7,22,"white","Empty","Empty"
7,21,"white","Empty","Empty"
7,20,"white","Empty","Empty"
7,19,"white","Empty","Empty"
7,18,"white","Empty","Empty"
7,17,"white","Empty","Empty"
7,16,"white","Empty","Empty"
7,15,"white","Empty","Empty"
7,14,"white","Empty","Empty"
7,13,"yellow","Natural","No_Yield"
7,12,"white","Empty","Empty"
7,11,"white","Empty","Empty"
7,10,"white","Empty","Empty"
7,9,"white","Empty","Empty"
7,8,"white","Empty","Empty"
7,7,"white","Empty","Empty"
7,6,"white","Empty","Empty"
7,5,"white","Empty","Empty"
7,4,"white","Empty","Empty"
7,3,"white","Empty","Empty"
7,2,"white","Empty","Empty"
7,1,"white","Empty","Empty"
7,0,"white","Empty","Empty"
8,119,"white","Empty","Empty"
8,118,"white","Empty","Empty"
8,117,"white","Empty","Empty"
8,116,"white","Empty","Empty"
8,115,"white","Empty","Empty"
8,114,"white","Empty","Empty"
8,113,"yellow","Natural","No_Yield"
8,112,"yellow","Natural","No_Yield"
8,111,"yellow","Natural","No_Yield"
8,110,"yellow","Natural","No_Yield"
8,109,"yellow","Natural","No_Yield"
8,108,"yellow","Natural","No_Yield"
8,107,"yellow","Natural","No_Yield"
8,106,"yellow","Natural","No_Yield"
8,105,"yellow","Natural","No_Yield"
8,104,"yellow","Natural","No_Yield"
8,103,"yellow","Natural","No_Yield"
8,102,"yellow","Natural","No_Yield"
8,101,"yellow","Natural","No_Yield"
8,100,"yellow","Natural","No_Yield"
8,99,"yellow","Natural","No_Yield"
8,98,"yellow","Natural","No_Yield"
8,97,"yellow","Natural","No_Yield"
8,96,"yellow","Natural","No_Yield"
8,95,"yellow","Natural","No_Yield"
8,94,"yellow","Natural","No_Yield"
8,93,"yellow","Natural","No_Yield"
8,92,"yellow","Natural","No_Yield"
8,91,"yellow","Natural","No_Yield"
8,90,"yellow","Natural","No_Yield"
8,89,"yellow","Natural","No_Yield"
8,88,"yellow","Natural","No_Yield"
8,87,"yellow","Natural","No_Yield"
8,86,"yellow","Natural","No_Yield"
8,85,"yellow","Natural","No_Yield"
8,84,"yellow","Natural","No_Yield"
8,83,"yellow","Natural","No_Yield"
8,82,"yellow","Natural","No_Yield"
8,81,"yellow","Natural","No_Yield"
8,80,"yellow","Natural","No_Yield"
8,79,"yellow","Natural","No_Yield"
8,78,"yellow","Natural","No_Yield"
8,77,"yellow","Natural","No_Yield"
8,76,"yellow","Natural","No_Yield"
8,75,"yellow","Natural","No_Yield"
8,74,"white","Empty","Empty"
8,73,"white","Empty","Empty"
8,72,"white","Empty","Empty"
8,71,"white","Empty","Empty"
8,70,"white","Empty","Empty"
8,69,"white","Empty","Empty"
8,68,"white","Empty","Empty"
8,67,"white","Empty","Empty"
8,66,"white","Empty","Empty"
8,65,"white","Empty","Empty"
8,64,"white","Empty","Empty"
8,63,"white","Empty","Empty"
8,62,"white","Empty","Empty"
8,61,"white","Empty","Empty"
8,60,"white","Empty","Empty"
8,59,"white","Empty","Empty"
8,58,"white","Empty","Empty"
8,57,"white","Empty","Empty"
8,56,"white","Empty","Empty"
8,55,"white","Empty","Empty"
8,54,"white","Empty","Empty"
8,53,"white","Empty","Empty"
8,52,"white","Empty","Empty"
8,51,"white","Empty","Empty"
8,50,"white","Empty","Empty"
8,49,"white","Empty","Empty"
8,48,"white","Empty","Empty"
8,47,"white","Empty","Empty"
8,46,"white","Empty","Empty"
8,45,"white","Empty","Empty"
8,44,"white","Empty","Empty"
8,43,"white","Empty","Empty"
8,42,"white","Empty","Empty"
8,41,"white","Empty","Empty"
8,40,"white","Empty","Empty"
8,39,"white","Empty","Empty"
8,38,"white","Empty","Empty"
8,37,"white","Empty","Empty"
8,36,"white","Empty","Empty"
8,35,"white","Empty","Empty"
8,34,"white","Empty","Empty"
8,33,"white","Empty","Empty"
8,32,"white","Empty","Empty"
8,31,"white","Empty","Empty"
8,30,"white","Empty","Empty"
8,29,"white","Empty","Empty"
8,28,"white","Empty","Empty"
8,27,"white","Empty","Empty"
8,26,"white","Empty","Empty"
8,25,"white","Empty","Empty"
8,24,"white","Empty","Empty"
8,23,"white","Empty","Empty"
8,22,"white","Empty","Empty"
8,21,"white","Empty","Empty"
8,20,"white","Empty","Empty"
8,19,"white","Empty","Empty"
8,18,"white","Empty","Empty"
8,17,"white","Empty","Empty"
8,16,"yellow","Natural","No_Yield"
8,15,"yellow","Natural","No_Yield"
8,14,"yellow","Natural","No_Yield"
8,13,"yellow","Natural","No_Yield"
8,12,"yellow","Natural","No_Yield"
8,11,"yellow","Natural","No_Yield"
8,10,"yellow","Natural","No_Yield"
8,9,"white","Empty","Empty"
8,8,"white","Empty","Empty"
8,7,"yellow","Natural","No_Yield"
8,6,"yellow","Natural","No_Yield"
8,5,"yellow","Natural","No_Yield"
8,4,"white","Empty","Empty"
8,3,"white","Empty","Empty"
8,2,"white","Empty","Empty"
8,1,"white","Empty","Empty"
8,0,"white","Empty","Empty"
9,119,"white","Empty","Empty"
9,118,"white","Empty","Empty"
9,117,"white","Empty","Empty"
9,116,"white","Empty","Empty"
9,115,"white","Empty","Empty"
9,114,"white","Empty","Empty"
9,113,"yellow","Natural","No_Yield"
9,112,"yellow","Natural","No_Yield"
9,111,"yellow","Natural","No_Yield"
9,110,"yellow","Natural","No_Yield"
9,109,"yellow","Natural","No_Yield"
9,108,"yellow","Natural","No_Yield"
9,107,"yellow","Natural","No_Yield"
9,106,"yellow","Natural","No_Yield"
9,105,"yellow","Natural","No_Yield"
9,104,"yellow","Natural","No_Yield"
9,103,"yellow","Natural","No_Yield"
9,102,"yellow","Natural","No_Yield"
9,101,"yellow","Natural","No_Yield"
9,100,"yellow","Natural","No_Yield"
9,99,"pink","Kinbiko","Yield_1"
9,98,"pink","Kinbiko","Yield_1"
9,97,"pink","Kinbiko","Yield_1"
9,96,"pink","Kinbiko","Yield_1"
9,95,"yellow","Natural","No_Yield"
9,94,"yellow","Natural","No_Yield"
9,93,"yellow","Natural","No_Yield"
9,92,"yellow","Natural","No_Yield"
9,91,"yellow","Natural","No_Yield"
9,90,"yellow","Natural","No_Yield"
9,89,"yellow","Natural","No_Yield"
9,88,"yellow","Natural","No_Yield"
9,87,"yellow","Natural","No_Yield"
9,86,"yellow","Natural","No_Yield"
9,85,"yellow","Natural","No_Yield"
9,84,"yellow","Natural","No_Yield"
9,83,"yellow","Natural","No_Yield"
9,82,"yellow","Natural","No_Yield"
9,81,"yellow","Natural","No_Yield"
9,80,"yellow","Natural","No_Yield"
9,79,"yellow","Natural","No_Yield"
9,78,"yellow","Natural","No_Yield"
9,77,"yellow","Natural","No_Yield"
9,76,"yellow","Natural","No_Yield"
9,75,"yellow","Natural","No_Yield"
9,74,"yellow","Natural","No_Yield"
9,73,"yellow","Natural","No_Yield"
9,72,"white","Empty","Empty"
9,71,"white","Empty","Empty"
9,70,"white","Empty","Empty"
9,69,"white","Empty","Empty"
9,68,"yellow","Natural","No_Yield"
9,67,"yellow","Natural","No_Yield"
9,66,"yellow","Natural","No_Yield"
9,65,"yellow","Natural","No_Yield"
9,64,"yellow","Natural","No_Yield"
9,63,"white","Empty","Empty"
9,62,"white","Empty","Empty"
9,61,"white","Empty","Empty"
9,60,"white","Empty","Empty"
9,59,"white","Empty","Empty"
9,58,"white","Empty","Empty"
9,57,"white","Empty","Empty"
9,56,"white","Empty","Empty"
9,55,"white","Empty","Empty"
9,54,"white","Empty","Empty"
9,53,"white","Empty","Empty"
9,52,"white","Empty","Empty"
9,51,"white","Empty","Empty"
9,50,"white","Empty","Empty"
9,49,"white","Empty","Empty"
9,48,"white","Empty","Empty"
9,47,"white","Empty","Empty"
9,46,"white","Empty","Empty"
9,45,"white","Empty","Empty"
9,44,"white","Empty","Empty"
9,43,"white","Empty","Empty"
9,42,"white","Empty","Empty"
9,41,"white","Empty","Empty"
9,40,"white","Empty","Empty"
9,39,"white","Empty","Empty"
9,38,"white","Empty","Empty"
9,37,"white","Empty","Empty"
9,36,"white","Empty","Empty"
9,35,"white","Empty","Empty"
9,34,"white","Empty","Empty"
9,33,"white","Empty","Empty"
9,32,"white","Empty","Empty"
9,31,"white","Empty","Empty"
9,30,"white","Empty","Empty"
9,29,"white","Empty","Empty"
9,28,"white","Empty","Empty"
9,27,"white","Empty","Empty"
9,26,"white","Empty","Empty"
9,25,"white","Empty","Empty"
9,24,"white","Empty","Empty"
9,23,"white","Empty","Empty"
9,22,"white","Empty","Empty"
9,21,"white","Empty","Empty"
9,20,"white","Empty","Empty"
9,19,"white","Empty","Empty"
9,18,"blue","Uplands","Yield_3"
9,17,"blue","Uplands","Yield_3"
9,16,"yellow","Natural","No_Yield"
9,15,"yellow","Natural","No_Yield"
9,14,"yellow","Natural","No_Yield"
9,13,"yellow","Natural","No_Yield"
9,12,"yellow","Natural","No_Yield"
9,11,"yellow","Natural","No_Yield"
9,10,"yellow","Natural","No_Yield"
9,9,"yellow","Natural","No_Yield"
9,8,"yellow","Natural","No_Yield"
9,7,"yellow","Natural","No_Yield"
9,6,"yellow","Natural","No_Yield"
9,5,"yellow","Natural","No_Yield"
9,4,"white","Empty","Empty"
9,3,"white","Empty","Empty"
9,2,"white","Empty","Empty"
9,1,"white","Empty","Empty"
9,0,"white","Empty","Empty"
10,119,"white","Empty","Empty"
10,118,"white","Empty","Empty"
10,117,"white","Empty","Empty"
10,116,"white","Empty","Empty"
10,115,"white","Empty","Empty"
10,114,"yellow","Natural","No_Yield"
10,113,"yellow","Natural","No_Yield"
10,112,"yellow","Natural","No_Yield"
10,111,"yellow","Natural","No_Yield"
10,110,"yellow","Natural","No_Yield"
10,109,"yellow","Natural","No_Yield"
10,108,"yellow","Natural","No_Yield"
10,107,"yellow","Natural","No_Yield"
10,106,"yellow","Natural","No_Yield"
10,105,"yellow","Natural","No_Yield"
10,104,"yellow","Natural","No_Yield"
10,103,"yellow","Natural","No_Yield"
10,102,"yellow","Natural","No_Yield"
10,101,"yellow","Natural","No_Yield"
10,100,"yellow","Natural","No_Yield"
10,99,"yellow","Natural","No_Yield"
10,98,"yellow","Natural","No_Yield"
10,97,"yellow","Natural","No_Yield"
10,96,"pink","Kinbiko","Yield_1"
10,95,"pink","Kinbiko","Yield_1"
10,94,"pink","Kinbiko","Yield_1"
10,93,"pink","Kinbiko","Yield_1"
10,92,"pink","Kinbiko","Yield_1"
10,91,"pink","Kinbiko","Yield_1"
10,90,"pink","Kinbiko","Yield_1"
10,89,"pink","Kinbiko","Yield_1"
10,88,"pink","Kinbiko","Yield_1"
10,87,"pink","Kinbiko","Yield_1"
10,86,"pink","Kinbiko","Yield_1"
10,85,"pink","Kinbiko","Yield_1"
10,84,"pink","Kinbiko","Yield_1"
10,83,"pink","Kinbiko","Yield_1"
10,82,"pink","Kinbiko","Yield_1"
10,81,"pink","Kinbiko","Yield_1"
10,80,"yellow","Natural","No_Yield"
10,79,"yellow","Natural","No_Yield"
10,78,"yellow","Natural","No_Yield"
10,77,"yellow","Natural","No_Yield"
10,76,"yellow","Natural","No_Yield"
10,75,"yellow","Natural","No_Yield"
10,74,"yellow","Natural","No_Yield"
10,73,"yellow","Natural","No_Yield"
10,72,"yellow","Natural","No_Yield"
10,71,"yellow","Natural","No_Yield"
10,70,"yellow","Natural","No_Yield"
10,69,"yellow","Natural","No_Yield"
10,68,"yellow","Natural","No_Yield"
10,67,"yellow","Natural","No_Yield"
10,66,"yellow","Natural","No_Yield"
10,65,"yellow","Natural","No_Yield"
10,64,"yellow","Natural","No_Yield"
10,63,"yellow","Natural","No_Yield"
10,62,"yellow","Natural","No_Yield"
10,61,"white","Empty","Empty"
10,60,"white","Empty","Empty"
10,59,"white","Empty","Empty"
10,58,"white","Empty","Empty"
10,57,"white","Empty","Empty"
10,56,"white","Empty","Empty"
10,55,"white","Empty","Empty"
10,54,"white","Empty","Empty"
10,53,"white","Empty","Empty"
10,52,"white","Empty","Empty"
10,51,"white","Empty","Empty"
10,50,"white","Empty","Empty"
10,49,"white","Empty","Empty"
10,48,"white","Empty","Empty"
10,47,"white","Empty","Empty"
10,46,"white","Empty","Empty"
10,45,"white","Empty","Empty"
10,44,"white","Empty","Empty"
10,43,"white","Empty","Empty"
10,42,"white","Empty","Empty"
10,41,"white","Empty","Empty"
10,40,"white","Empty","Empty"
10,39,"white","Empty","Empty"
10,38,"white","Empty","Empty"
10,37,"white","Empty","Empty"
10,36,"white","Empty","Empty"
10,35,"white","Empty","Empty"
10,34,"white","Empty","Empty"
10,33,"white","Empty","Empty"
10,32,"white","Empty","Empty"
10,31,"white","Empty","Empty"
10,30,"white","Empty","Empty"
10,29,"white","Empty","Empty"
10,28,"white","Empty","Empty"
10,27,"white","Empty","Empty"
10,26,"white","Empty","Empty"
10,25,"white","Empty","Empty"
10,24,"white","Empty","Empty"
10,23,"white","Empty","Empty"
10,22,"white","Empty","Empty"
10,21,"white","Empty","Empty"
10,20,"blue","Uplands","Yield_3"
10,19,"blue","Uplands","Yield_3"
10,18,"blue","Uplands","Yield_3"
10,17,"blue","Uplands","Yield_3"
10,16,"yellow","Natural","No_Yield"
10,15,"yellow","Natural","No_Yield"
10,14,"yellow","Natural","No_Yield"
10,13,"yellow","Natural","No_Yield"
10,12,"yellow","Natural","No_Yield"
10,11,"yellow","Natural","No_Yield"
10,10,"yellow","Natural","No_Yield"
10,9,"yellow","Natural","No_Yield"
10,8,"yellow","Natural","No_Yield"
10,7,"yellow","Natural","No_Yield"
10,6,"yellow","Natural","No_Yield"
10,5,"yellow","Natural","No_Yield"
10,4,"white","Empty","Empty"
10,3,"white","Empty","Empty"
10,2,"white","Empty","Empty"
10,1,"white","Empty","Empty"
10,0,"white","Empty","Empty"
11,119,"white","Empty","Empty"
11,118,"white","Empty","Empty"
11,117,"white","Empty","Empty"
11,116,"white","Empty","Empty"
11,115,"white","Empty","Empty"
11,114,"yellow","Natural","No_Yield"
11,113,"yellow","Natural","No_Yield"
11,112,"yellow","Natural","No_Yield"
11,111,"yellow","Natural","No_Yield"
11,110,"yellow","Natural","No_Yield"
11,109,"yellow","Natural","No_Yield"
11,108,"yellow","Natural","No_Yield"
11,107,"yellow","Natural","No_Yield"
11,106,"yellow","Natural","No_Yield"
11,105,"yellow","Natural","No_Yield"
11,104,"yellow","Natural","No_Yield"
11,103,"yellow","Natural","No_Yield"
11,102,"yellow","Natural","No_Yield"
11,101,"yellow","Natural","No_Yield"
11,100,"yellow","Natural","No_Yield"
11,99,"yellow","Natural","No_Yield"
11,98,"yellow","Natural","No_Yield"
11,97,"yellow","Natural","No_Yield"
11,96,"yellow","Natural","No_Yield"
11,95,"yellow","Natural","No_Yield"
11,94,"yellow","Natural","No_Yield"
11,93,"yellow","Natural","No_Yield"
11,92,"yellow","Natural","No_Yield"
11,91,"yellow","Natural","No_Yield"
11,90,"pink","Kinbiko","Yield_1"
11,89,"yellow","Natural","No_Yield"
11,88,"yellow","Natural","No_Yield"
11,87,"yellow","Natural","No_Yield"
11,86,"yellow","Natural","No_Yield"
11,85,"yellow","Natural","No_Yield"
11,84,"yellow","Natural","No_Yield"
11,83,"yellow","Natural","No_Yield"
11,82,"yellow","Natural","No_Yield"
11,81,"pink","Kinbiko","Yield_1"
11,80,"yellow","Natural","No_Yield"
11,79,"yellow","Natural","No_Yield"
11,78,"yellow","Natural","No_Yield"
11,77,"yellow","Natural","No_Yield"
11,76,"yellow","Natural","No_Yield"
11,75,"yellow","Natural","No_Yield"
11,74,"yellow","Natural","No_Yield"
11,73,"yellow","Natural","No_Yield"
11,72,"yellow","Natural","No_Yield"
11,71,"yellow","Natural","No_Yield"
11,70,"yellow","Natural","No_Yield"
11,69,"yellow","Natural","No_Yield"
11,68,"yellow","Natural","No_Yield"
11,67,"yellow","Natural","No_Yield"
11,66,"yellow","Natural","No_Yield"
11,65,"yellow","Natural","No_Yield"
11,64,"yellow","Natural","No_Yield"
11,63,"yellow","Natural","No_Yield"
11,62,"yellow","Natural","No_Yield"
11,61,"yellow","Natural","No_Yield"
11,60,"white","Empty","Empty"
11,59,"white","Empty","Empty"
11,58,"white","Empty","Empty"
11,57,"white","Empty","Empty"
11,56,"white","Empty","Empty"
11,55,"white","Empty","Empty"
11,54,"white","Empty","Empty"
11,53,"white","Empty","Empty"
11,52,"white","Empty","Empty"
11,51,"white","Empty","Empty"
11,50,"white","Empty","Empty"
11,49,"white","Empty","Empty"
11,48,"white","Empty","Empty"
11,47,"white","Empty","Empty"
11,46,"white","Empty","Empty"
11,45,"white","Empty","Empty"
11,44,"white","Empty","Empty"
11,43,"white","Empty","Empty"
11,42,"white","Empty","Empty"
11,41,"white","Empty","Empty"
11,40,"white","Empty","Empty"
11,39,"white","Empty","Empty"
11,38,"white","Empty","Empty"
11,37,"white","Empty","Empty"
11,36,"white","Empty","Empty"
11,35,"white","Empty","Empty"
